dataset,hvg,graph,seed,condition,pearson_r,spearman_rho,mse,jaccard,source_file
replogle_rpe1,500,random,42,TVP23C,-0.2294868528842926,-0.245122964491858,0.077211394906044,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__random__s42f30-40.json
replogle_rpe1,500,random,42,VPS35,0.8472191095352173,0.8638426553706214,0.06222732365131378,0.17647058823529413,results_merged_3seed/hvg500/replogle_rpe1__random__s42f10-20.json
replogle_rpe1,500,random,42,WBP1,-0.2840483784675598,-0.2980719762879051,2.943049907684326,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__random__s42f0-10.json
replogle_rpe1,500,random,43,ACTB,0.006786443293094635,-0.3100382321529286,0.3423469364643097,0.05263157894736842,results_merged_3seed/hvg500/replogle_rpe1__random__s43f0-10.json
replogle_rpe1,500,random,43,ADRM1,0.5683780908584595,0.6185153060612242,0.041818443685770035,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s43f30-40.json
replogle_rpe1,500,random,43,ALG2,0.7136724591255188,0.8074280297121188,0.07588682323694229,0.1111111111111111,results_merged_3seed/hvg500/replogle_rpe1__random__s43f30-40.json
replogle_rpe1,500,random,43,CAMLG,0.3208310604095459,0.32898947595790384,0.05547727644443512,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s43f40-50.json
replogle_rpe1,500,random,43,CCDC6,-0.24077150225639343,-0.4770387721550886,0.12458157539367676,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s43f30-40.json
replogle_rpe1,500,random,43,CCDC78,0.17408820986747742,0.21281729926919707,0.6953006386756897,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s43f40-50.json
replogle_rpe1,500,random,43,DDN,-0.2024799883365631,-0.24485099540398161,0.07866761833429337,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s43f10-20.json
replogle_rpe1,500,random,43,DDX46,0.8603352308273315,0.8692203088812355,0.10042771697044373,0.25,results_merged_3seed/hvg500/replogle_rpe1__random__s43f20-30.json
replogle_rpe1,500,random,43,EMC3,0.6405357718467712,0.6784813699254797,0.21792468428611755,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__random__s43f40-50.json
replogle_rpe1,500,random,43,FBXO42,-0.3671870827674866,-0.4262881691526766,0.09892328083515167,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s43f20-30.json
replogle_rpe1,500,random,43,GEMIN4,0.7848143577575684,0.8084913299653198,0.9493396282196045,0.1111111111111111,results_merged_3seed/hvg500/replogle_rpe1__random__s43f30-40.json
replogle_rpe1,500,random,43,GFM1,0.19858622550964355,0.39235241740966964,0.0806627944111824,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s43f10-20.json
replogle_rpe1,500,random,43,GPS2,-0.09073524922132492,-0.1404691058764235,0.38548359274864197,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s43f10-20.json
replogle_rpe1,500,random,43,HAUS3,0.8503390550613403,0.8413773175092699,0.08773431181907654,0.5384615384615384,results_merged_3seed/hvg500/replogle_rpe1__random__s43f10-20.json
replogle_rpe1,500,random,43,HEATR1,0.8429372310638428,0.8546101064404257,0.1764339953660965,0.2903225806451613,results_merged_3seed/hvg500/replogle_rpe1__random__s43f40-50.json
replogle_rpe1,500,random,43,KCNA10,0.1913464516401291,0.20543842175368704,0.06595959514379501,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s43f20-30.json
replogle_rpe1,500,random,43,LIMS1,0.2543596029281616,0.28023116892467564,0.8228243589401245,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s43f10-20.json
replogle_rpe1,500,random,43,LRRC37A3,-0.26852962374687195,-0.2975869823479294,0.5857980847358704,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s43f0-10.json
replogle_rpe1,500,random,43,MALSU1,0.11202789098024368,0.10368243072972291,0.0958513393998146,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s43f10-20.json
replogle_rpe1,500,random,43,MEN1,0.12853962182998657,0.19280371521486084,0.15237830579280853,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s43f20-30.json
replogle_rpe1,500,random,43,METTL1,0.19425171613693237,0.21814186456745827,0.19024695456027985,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s43f0-10.json
replogle_rpe1,500,random,43,MRPS31,0.08193635195493698,0.059610094440377764,0.47352245450019836,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__random__s43f0-10.json
replogle_rpe1,500,random,43,N6AMT1,0.275393009185791,0.29774403897615587,0.06840889155864716,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s43f40-50.json
replogle_rpe1,500,random,43,NAA20,0.5011224746704102,0.51125388501554,0.059440191835165024,0.05263157894736842,results_merged_3seed/hvg500/replogle_rpe1__random__s43f10-20.json
replogle_rpe1,500,random,43,NCOA4,0.09436462819576263,0.09491106764427057,0.10242359340190887,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s43f40-50.json
replogle_rpe1,500,random,43,NDUFA4,-0.05012135207653046,-0.06006945627782511,0.08332034200429916,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s43f20-30.json
replogle_rpe1,500,random,43,NDUFS5,0.15969043970108032,0.14691505166020663,0.073880136013031,0.05263157894736842,results_merged_3seed/hvg500/replogle_rpe1__random__s43f40-50.json
replogle_rpe1,500,random,43,NOLC1,0.8789933323860168,0.8816089664358657,0.14184696972370148,0.42857142857142855,results_merged_3seed/hvg500/replogle_rpe1__random__s43f20-30.json
replogle_rpe1,500,random,43,NOMO3,0.7100949287414551,0.7461178644714579,0.032960619777441025,0.14285714285714285,results_merged_3seed/hvg500/replogle_rpe1__random__s43f0-10.json
replogle_rpe1,500,random,43,OVCA2,0.40805625915527344,0.40898448393793574,0.7635384798049927,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__random__s43f20-30.json
replogle_rpe1,500,random,43,PGAM5,-0.061497144401073456,-0.163000012000048,0.34511786699295044,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s43f20-30.json
replogle_rpe1,500,random,43,POLR2D,0.5853481292724609,0.5954587018348073,1.7404131889343262,0.05263157894736842,results_merged_3seed/hvg500/replogle_rpe1__random__s43f0-10.json
replogle_rpe1,500,random,43,POLR3C,0.7657569646835327,0.80275991503966,0.10116630047559738,0.14285714285714285,results_merged_3seed/hvg500/replogle_rpe1__random__s43f10-20.json
replogle_rpe1,500,random,43,PPP1R2,0.7628293037414551,0.7958120792483169,0.03969252109527588,0.08108108108108109,results_merged_3seed/hvg500/replogle_rpe1__random__s43f40-50.json
replogle_rpe1,500,random,43,PRC1,0.2725716531276703,0.6599048156192625,0.9402061700820923,0.1111111111111111,results_merged_3seed/hvg500/replogle_rpe1__random__s43f30-40.json
replogle_rpe1,500,random,43,PSTK,0.8212137818336487,0.8252279409117638,0.26173046231269836,0.25,results_merged_3seed/hvg500/replogle_rpe1__random__s43f30-40.json
replogle_rpe1,500,random,43,RRP12,0.9025782942771912,0.90663060252241,0.15595850348472595,0.21212121212121213,results_merged_3seed/hvg500/replogle_rpe1__random__s43f0-10.json
replogle_rpe1,500,random,43,RUVBL2,0.8793283104896545,0.9112998691994767,0.20379070937633514,0.21212121212121213,results_merged_3seed/hvg500/replogle_rpe1__random__s43f30-40.json
replogle_rpe1,500,random,43,SERBP1,0.026529379189014435,0.006209880839523358,0.09576054662466049,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s43f20-30.json
replogle_rpe1,500,random,43,SETD5,0.7006463408470154,0.7344046656186625,0.033529091626405716,0.21212121212121213,results_merged_3seed/hvg500/replogle_rpe1__random__s43f0-10.json
replogle_rpe1,500,random,43,SRCAP,0.13736650347709656,0.162938379753519,0.07532104849815369,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__random__s43f0-10.json
replogle_rpe1,500,random,43,SRSF11,0.05614883452653885,0.07519911679646718,0.8283775448799133,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s43f10-20.json
replogle_rpe1,500,random,43,TAZ,0.5392683744430542,0.583746942987772,0.602743923664093,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s43f30-40.json
replogle_rpe1,500,random,43,TFAM,0.0074806492775678635,-0.234499945999784,0.3005150854587555,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s43f20-30.json
replogle_rpe1,500,random,43,TRMT112,0.8851551413536072,0.8883270733082932,0.153726726770401,0.2903225806451613,results_merged_3seed/hvg500/replogle_rpe1__random__s43f40-50.json
replogle_rpe1,500,random,43,TRNT1,0.6646649837493896,0.7575485341941367,0.16642379760742188,0.05263157894736842,results_merged_3seed/hvg500/replogle_rpe1__random__s43f40-50.json
replogle_rpe1,500,random,43,TSSK3,0.322822242975235,0.32914144456577826,0.3160979747772217,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s43f30-40.json
replogle_rpe1,500,random,43,TVP23C,-0.22966110706329346,-0.24590440761763044,0.09741625934839249,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__random__s43f30-40.json
replogle_rpe1,500,random,43,VPS35,0.8467440605163574,0.8639519038076152,0.06424187123775482,0.17647058823529413,results_merged_3seed/hvg500/replogle_rpe1__random__s43f10-20.json
replogle_rpe1,500,random,43,WBP1,-0.28607988357543945,-0.2961968007872032,0.11378996819257736,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__random__s43f0-10.json
replogle_rpe1,500,random,44,ACTB,-0.1689722090959549,-0.4910806523226092,1.2203844785690308,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__random__s44f0-10.json
replogle_rpe1,500,random,44,ADRM1,0.5725746154785156,0.6193392773571094,0.04761551693081856,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s44f30-40.json
replogle_rpe1,500,random,44,ALG2,0.7136960029602051,0.8074440617762471,0.07377602905035019,0.1111111111111111,results_merged_3seed/hvg500/replogle_rpe1__random__s44f30-40.json
replogle_rpe1,500,random,44,CAMLG,0.320799320936203,0.3288548834195337,0.06335506588220596,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s44f40-50.json
replogle_rpe1,500,random,44,CCDC6,-0.2408689558506012,-0.47888274753099014,0.2266707718372345,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s44f30-40.json
replogle_rpe1,500,random,44,CCDC78,0.17465519905090332,0.2138325033300133,0.12133833765983582,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s44f40-50.json
replogle_rpe1,500,random,44,DDN,-0.20500770211219788,-0.24561573446293786,0.3735543191432953,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s44f10-20.json
replogle_rpe1,500,random,44,DDX46,0.8624414205551147,0.8707023628094512,0.016401173546910286,0.2903225806451613,results_merged_3seed/hvg500/replogle_rpe1__random__s44f20-30.json
replogle_rpe1,500,random,44,EMC3,0.6375121474266052,0.6791139164556658,0.03754664957523346,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s44f40-50.json
replogle_rpe1,500,random,44,FBXO42,-0.3636575937271118,-0.42580864723458894,0.27692776918411255,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s44f20-30.json
replogle_rpe1,500,random,44,GEMIN4,0.7890577912330627,0.8098631754527017,4.535890102386475,0.1111111111111111,results_merged_3seed/hvg500/replogle_rpe1__random__s44f30-40.json
replogle_rpe1,500,random,44,GFM1,0.2043440341949463,0.3924258577034308,0.09157688170671463,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s44f10-20.json
replogle_rpe1,500,random,44,GPS2,-0.08305095881223679,-0.139562574250297,0.09136205911636353,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__random__s44f10-20.json
replogle_rpe1,500,random,44,HAUS3,0.8507169485092163,0.8415395581582327,0.07064155489206314,0.42857142857142855,results_merged_3seed/hvg500/replogle_rpe1__random__s44f10-20.json
replogle_rpe1,500,random,44,HEATR1,0.8431735038757324,0.8552819171276684,0.17387448251247406,0.25,results_merged_3seed/hvg500/replogle_rpe1__random__s44f40-50.json
replogle_rpe1,500,random,44,KCNA10,0.19115114212036133,0.20466667466669866,0.06120985373854637,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s44f20-30.json
replogle_rpe1,500,random,44,LIMS1,0.251603364944458,0.28368267073068293,0.06827462464570999,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s44f10-20.json
replogle_rpe1,500,random,44,LRRC37A3,-0.26900577545166016,-0.2974843579374317,0.07186403125524521,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s44f0-10.json
replogle_rpe1,500,random,44,MALSU1,0.11519791185855865,0.10766414265657062,0.39257439970970154,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s44f10-20.json
replogle_rpe1,500,random,44,MEN1,0.13255074620246887,0.19321757287029145,0.09595951437950134,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__random__s44f20-30.json
replogle_rpe1,500,random,44,METTL1,0.19503045082092285,0.2191027324109296,1.5482680797576904,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s44f0-10.json
replogle_rpe1,500,random,44,MRPS31,0.08165714889764786,0.06152847011388045,0.09014496952295303,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__random__s44f0-10.json
replogle_rpe1,500,random,44,N6AMT1,0.2758767604827881,0.29714307657230626,0.08010262995958328,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s44f40-50.json
replogle_rpe1,500,random,44,NAA20,0.4940309524536133,0.5126172824691299,0.16229932010173798,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s44f10-20.json
replogle_rpe1,500,random,44,NCOA4,0.10058577358722687,0.09337208548834196,0.07651384174823761,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s44f40-50.json
replogle_rpe1,500,random,44,NDUFA4,-0.05382967367768288,-0.05984923139692558,0.07130570709705353,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s44f20-30.json
replogle_rpe1,500,random,44,NDUFS5,0.15724892914295197,0.1468490993963976,0.06361331790685654,0.05263157894736842,results_merged_3seed/hvg500/replogle_rpe1__random__s44f40-50.json
replogle_rpe1,500,random,44,NOLC1,0.879304826259613,0.8815399421597687,0.13263361155986786,0.42857142857142855,results_merged_3seed/hvg500/replogle_rpe1__random__s44f20-30.json
replogle_rpe1,500,random,44,NOMO3,0.7111427783966064,0.7459552398209592,0.03187376260757446,0.14285714285714285,results_merged_3seed/hvg500/replogle_rpe1__random__s44f0-10.json
replogle_rpe1,500,random,44,OVCA2,0.4062792658805847,0.40626508106032416,0.20678359270095825,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s44f20-30.json
replogle_rpe1,500,random,44,PGAM5,-0.06258533895015717,-0.1632014208056832,0.13569137454032898,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s44f20-30.json
replogle_rpe1,500,random,44,POLR2D,0.5837666392326355,0.5950880443521773,0.04171261936426163,0.05263157894736842,results_merged_3seed/hvg500/replogle_rpe1__random__s44f0-10.json
replogle_rpe1,500,random,44,POLR3C,0.7656329870223999,0.8027887151548606,2.639708995819092,0.14285714285714285,results_merged_3seed/hvg500/replogle_rpe1__random__s44f10-20.json
replogle_rpe1,500,random,44,PPP1R2,0.764703094959259,0.7955320461281845,0.03831964358687401,0.08108108108108109,results_merged_3seed/hvg500/replogle_rpe1__random__s44f40-50.json
replogle_rpe1,500,random,44,PRC1,0.8269128799438477,0.8231589406357626,0.04609260708093643,0.14285714285714285,results_merged_3seed/hvg500/replogle_rpe1__random__s44f30-40.json
replogle_rpe1,500,random,44,PSTK,0.8221601247787476,0.8256790467161867,0.17817340791225433,0.05263157894736842,results_merged_3seed/hvg500/replogle_rpe1__random__s44f30-40.json
replogle_rpe1,500,random,44,RRP12,0.9024790525436401,0.9067813231252926,0.1648879200220108,0.21212121212121213,results_merged_3seed/hvg500/replogle_rpe1__random__s44f0-10.json
replogle_rpe1,500,random,44,RUVBL2,0.884418249130249,0.9110268441073763,0.29050183296203613,0.21212121212121213,results_merged_3seed/hvg500/replogle_rpe1__random__s44f30-40.json
replogle_rpe1,500,random,44,SERBP1,0.026888776570558548,0.007015612062448249,0.07693438231945038,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__random__s44f20-30.json
replogle_rpe1,500,random,44,SETD5,0.7034556865692139,0.7345423301693206,0.03720809146761894,0.17647058823529413,results_merged_3seed/hvg500/replogle_rpe1__random__s44f0-10.json
replogle_rpe1,500,random,44,SRCAP,0.13673759996891022,0.16299885999543998,0.07554955780506134,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__random__s44f0-10.json
replogle_rpe1,500,random,44,SRSF11,0.0560440793633461,0.07590721562886252,0.7718770503997803,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s44f10-20.json
replogle_rpe1,500,random,44,TAZ,0.541208028793335,0.583433021732087,0.04807465523481369,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s44f30-40.json
replogle_rpe1,500,random,44,TFAM,-0.0010268036276102066,-0.23972697490789963,0.17790941894054413,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s44f20-30.json
replogle_rpe1,500,random,44,TRMT112,0.883396327495575,0.8883282253129013,0.6499019265174866,0.2903225806451613,results_merged_3seed/hvg500/replogle_rpe1__random__s44f40-50.json
replogle_rpe1,500,random,44,TRNT1,0.6674153804779053,0.7568629954519818,0.1491704136133194,0.08108108108108109,results_merged_3seed/hvg500/replogle_rpe1__random__s44f40-50.json
replogle_rpe1,500,random,44,TSSK3,0.3273562490940094,0.3313700934803739,0.7522376179695129,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__random__s44f30-40.json
replogle_rpe1,500,random,44,TVP23C,-0.2294689267873764,-0.24582501530006118,0.7791231870651245,0.0,results_merged_3seed/hvg500/replogle_rpe1__random__s44f30-40.json
replogle_rpe1,500,random,44,VPS35,0.8466945290565491,0.8640115200460802,0.06425467878580093,0.17647058823529413,results_merged_3seed/hvg500/replogle_rpe1__random__s44f10-20.json
replogle_rpe1,500,random,44,WBP1,-0.2857710123062134,-0.2960576962307849,1.0035451650619507,0.02564102564102564,results_merged_3seed/hvg500/replogle_rpe1__random__s44f0-10.json
replogle_rpe1,500,string_ppi,42,ACTB,-0.02920142561197281,-0.5042568970275881,0.22845934331417084,0.05263157894736842,results_merged_3seed/hvg500/replogle_rpe1__string_ppi__s42f0-10.json
replogle_rpe1,500,string_ppi,42,ADRM1,0.5853022336959839,0.6330280681122725,0.045208390802145004,0.0,results_merged_3seed/hvg500/replogle_rpe1__string_ppi__s42f30-40.json
replogle_rpe1,500,string_ppi,42,ALG2,0.7101527452468872,0.8110783483133932,0.07538151741027832,0.1111111111111111,results_merged_3seed/hvg500/replogle_rpe1__string_ppi__s42f30-40.json
replogle_rpe1,500,string_ppi,42,CAMLG,0.3164299726486206,0.3277189108756435,0.06210250034928322,0.0,results_merged_3seed/hvg500/replogle_rpe1__string_ppi__s42f40-50.json
replogle_rpe1,500,string_ppi,42,CCDC6,-0.2728478014469147,-0.4888901155604622,0.13010014593601227,0.0,results_merged_3seed/hvg500/replogle_rpe1__string_ppi__s42f30-40.json
replogle_rpe1,500,string_ppi,42,CCDC78,0.17667953670024872,0.21689069156276627,0.07669491320848465,0.0,results_merged_3seed/hvg500/replogle_rpe1__string_ppi__s42f40-50.json
replogle_rpe1,500,string_ppi,42,DDN,-0.2061048299074173,-0.24485368341473365,0.08280280977487564,0.0,results_merged_3seed/hvg500/replogle_rpe1__string_ppi__s42f10-20.json
replogle_rpe1,500,string_ppi,42,DDX46,0.8682873845100403,0.8777568550274201,0.01654098555445671,0.2903225806451613,results_merged_3seed/hvg500/replogle_rpe1__string_ppi__s42f20-30.json
